	date	time	mothermilk	milk	expressedmilk	small	big	sleep
0	2020-08-01	07:05:00						0
1	2020-08-01	07:05:00				1		
2	2020-08-01	07:05:00	25					
3	2020-08-01	07:35:00						1
4	2020-08-01	08:20:00						0
5	2020-08-01	08:30:00				1		
6	2020-08-01	08:50:00	19					
7	2020-08-01	09:50:00						1
8	2020-08-01	10:55:00						0
9	2020-08-01	10:55:00	20					
10	2020-08-01	11:40:00				1		
11	2020-08-01	11:40:00	14					
12	2020-08-01	12:35:00						1
13	2020-08-01	13:40:00						0
14	2020-08-01	13:45:00				1		
15	2020-08-01	13:55:00	14					
16	2020-08-01	14:30:00			70			
17	2020-08-01	15:05:00					1	
18	2020-08-01	15:40:00						1
19	2020-08-01	16:15:00						0
20	2020-08-01	16:15:00				1		
21	2020-08-01	16:15:00	11					
22	2020-08-01	17:00:00			80			
23	2020-08-01	17:10:00						1
24	2020-08-01	21:50:00						0
25	2020-08-01	21:50:00				1		
26	2020-08-01	21:50:00	18					
27	2020-08-01	22:45:00			40			
28	2020-08-01	22:55:00	12					
29	2020-08-01	23:40:00				1		
30	2020-08-01	23:40:00			40			
31	2020-08-01	23:50:00	10					
32	2020-08-01	23:50:00	141					
33	2020-08-01	23:50:00				1		
34	2020-08-01	23:50:00					1	
35	2020-08-02	00:00:00						1
36	2020-08-02	06:55:00				1		
37	2020-08-02	06:55:00						0
38	2020-08-02	06:55:00	15					
39	2020-08-02	07:45:00			80			
40	2020-08-02	09:00:00	12					
41	2020-08-02	09:15:00						1
42	2020-08-02	09:35:00						0
43	2020-08-02	09:45:00						1
44	2020-08-02	10:10:00				1		
45	2020-08-02	10:10:00						0
46	2020-08-02	10:35:00						1
47	2020-08-02	11:15:00						0
48	2020-08-02	11:20:00				1		
49	2020-08-02	11:20:00	13					
50	2020-08-02	11:35:00						1
51	2020-08-02	12:50:00						0
52	2020-08-02	12:50:00	11					
53	2020-08-02	12:50:00				1		
54	2020-08-02	13:25:00				1		
55	2020-08-02	13:35:00	10					
56	2020-08-02	14:20:00			40			
57	2020-08-02	15:00:00						1
58	2020-08-02	17:55:00						0
59	2020-08-02	17:55:00				1		
60	2020-08-02	17:55:00	14					
61	2020-08-02	18:15:00				1		
62	2020-08-02	18:40:00			80			
63	2020-08-02	19:00:00	9					
64	2020-08-02	19:50:00				1		
65	2020-08-02	19:50:00					1	
66	2020-08-02	19:55:00	13					
67	2020-08-02	20:10:00						1
68	2020-08-02	22:15:00				1		
69	2020-08-02	22:15:00						0
70	2020-08-02	22:15:00	10					
71	2020-08-02	22:40:00			70			
72	2020-08-02	22:55:00						1
73	2020-08-02	22:55:00	108					
74	2020-08-02	22:55:00				1		
75	2020-08-02	22:55:00					1	
76	2020-08-03	03:25:00						0
77	2020-08-03	03:25:00				1		
78	2020-08-03	03:25:00					1	
79	2020-08-03	03:25:00	23					
80	2020-08-03	03:45:00						1
81	2020-08-03	06:25:00						0
82	2020-08-03	06:25:00				1		
83	2020-08-03	06:25:00	16					
84	2020-08-03	06:45:00						1
85	2020-08-03	08:05:00						0
86	2020-08-03	08:05:00	20					
87	2020-08-03	08:50:00				1		
88	2020-08-03	08:55:00	14					
89	2020-08-03	09:20:00						1
90	2020-08-03	09:45:00						0
91	2020-08-03	09:55:00				1		
92	2020-08-03	09:55:00					1	
93	2020-08-03	09:55:00	13					
94	2020-08-03	10:10:00						1
95	2020-08-03	10:25:00	6					
96	2020-08-03	10:25:00						0
97	2020-08-03	10:35:00	15					
98	2020-08-03	10:50:00						1
99	2020-08-03	11:50:00						0
100	2020-08-03	11:55:00				1		
101	2020-08-03	11:55:00	9					
102	2020-08-03	12:05:00						1
103	2020-08-03	13:20:00						0
104	2020-08-03	13:20:00				1		
105	2020-08-03	13:20:00	12					
106	2020-08-03	14:00:00			60			
107	2020-08-03	14:20:00						1
108	2020-08-03	14:40:00						0
109	2020-08-03	15:00:00				1		
110	2020-08-03	15:00:00					1	
111	2020-08-03	15:30:00	16					
112	2020-08-03	15:50:00						1
113	2020-08-03	17:05:00				1		
114	2020-08-03	17:05:00						0
115	2020-08-03	17:05:00	18					
116	2020-08-03	17:25:00						1
117	2020-08-03	19:25:00				1		
118	2020-08-03	19:25:00						0
119	2020-08-03	19:25:00	14					
120	2020-08-03	20:20:00			70			
121	2020-08-03	20:50:00	13					
122	2020-08-03	21:00:00						1
123	2020-08-03	21:00:00	188					
124	2020-08-03	21:00:00				1		
125	2020-08-03	21:00:00					1	
126	2020-08-04	00:55:00						0
127	2020-08-04	00:55:00				1		
128	2020-08-04	00:55:00	19					
129	2020-08-04	01:50:00	20					
130	2020-08-04	02:30:00			40			
131	2020-08-04	02:45:00		40				
132	2020-08-04	02:55:00						1
133	2020-08-04	03:25:00						0
134	2020-08-04	03:30:00	6					
135	2020-08-04	03:45:00				1		
136	2020-08-04	03:45:00					1	
137	2020-08-04	03:45:00	6					
138	2020-08-04	03:50:00						1
139	2020-08-04	08:45:00						0
140	2020-08-04	08:45:00				1		
141	2020-08-04	08:45:00	20					
142	2020-08-04	09:45:00				1		
143	2020-08-04	09:45:00	9					
144	2020-08-04	10:15:00						1
145	2020-08-04	11:00:00						0
146	2020-08-04	11:30:00				1		
147	2020-08-04	11:30:00	15					
148	2020-08-04	12:25:00				1		
149	2020-08-04	12:50:00			80			
150	2020-08-04	12:55:00	14					
151	2020-08-04	13:10:00						1
152	2020-08-04	13:40:00				1		
153	2020-08-04	13:40:00						0
154	2020-08-04	13:50:00						1
155	2020-08-04	17:35:00						0
156	2020-08-04	17:35:00				1		
157	2020-08-04	17:35:00	16					
158	2020-08-04	17:50:00						1
159	2020-08-04	18:55:00						0
160	2020-08-04	19:00:00				1		
161	2020-08-04	19:15:00				1		
162	2020-08-04	19:35:00			70			
163	2020-08-04	19:50:00	11					
164	2020-08-04	20:15:00						1
165	2020-08-04	20:15:00	135					
166	2020-08-04	20:15:00				1		
167	2020-08-04	20:15:00					1	
168	2020-08-05	00:15:00						0
169	2020-08-05	00:15:00				1		
170	2020-08-05	00:15:00	19					
171	2020-08-05	01:20:00			90			
172	2020-08-05	01:20:00				1		
173	2020-08-05	01:45:00	33					
174	2020-08-05	02:20:00						1
175	2020-08-05	05:35:00						0
176	2020-08-05	05:35:00				1		
177	2020-08-05	05:35:00	16					
178	2020-08-05	06:10:00						1
179	2020-08-05	07:00:00						0
180	2020-08-05	07:50:00				1		
181	2020-08-05	07:50:00	22					
182	2020-08-05	08:25:00						1
183	2020-08-05	08:30:00						0
184	2020-08-05	08:50:00	20					
185	2020-08-05	09:50:00	13					
186	2020-08-05	10:30:00				1		
187	2020-08-05	10:40:00	11					
188	2020-08-05	11:15:00				1		
189	2020-08-05	11:50:00				1		
190	2020-08-05	11:50:00					1	
191	2020-08-05	12:15:00						1
192	2020-08-05	13:15:00						0
193	2020-08-05	13:15:00	22					
194	2020-08-05	14:35:00						1
195	2020-08-05	14:45:00						0
196	2020-08-05	14:55:00	8					
197	2020-08-05	15:50:00	18					
198	2020-08-05	16:10:00						1
199	2020-08-05	16:40:00						0
200	2020-08-05	16:50:00				1		
201	2020-08-05	17:00:00			70			
202	2020-08-05	17:05:00	12					
203	2020-08-05	17:20:00						1
204	2020-08-05	20:55:00						0
205	2020-08-05	20:55:00				1		
206	2020-08-05	20:55:00	22					
207	2020-08-05	21:35:00						1
208	2020-08-05	22:20:00						0
209	2020-08-05	22:20:00			40			
210	2020-08-05	22:25:00	13					
211	2020-08-05	23:00:00				1		
212	2020-08-05	23:30:00		60				
213	2020-08-05	23:30:00	230					
214	2020-08-05	23:30:00				1		
215	2020-08-05	23:30:00					1	
216	2020-08-06	00:10:00				1		
217	2020-08-06	00:10:00	34					
218	2020-08-06	00:45:00						1
219	2020-08-06	03:30:00						0
220	2020-08-06	03:30:00				1		
221	2020-08-06	03:30:00	20					
222	2020-08-06	03:50:00						1
223	2020-08-06	07:40:00						0
224	2020-08-06	07:40:00				1		
225	2020-08-06	07:40:00	16					
226	2020-08-06	08:40:00				1		
227	2020-08-06	08:50:00	17					
228	2020-08-06	09:20:00				1		
229	2020-08-06	09:25:00	10					
230	2020-08-06	09:45:00				1		
231	2020-08-06	10:10:00	18					
232	2020-08-06	11:15:00					1	
233	2020-08-06	11:35:00						1
234	2020-08-06	11:50:00						0
235	2020-08-06	12:00:00						1
236	2020-08-06	13:50:00				1		
237	2020-08-06	13:50:00						0
238	2020-08-06	13:50:00	15					
239	2020-08-06	14:05:00						1
240	2020-08-06	15:25:00						0
241	2020-08-06	15:25:00	27					
242	2020-08-06	16:00:00						1
243	2020-08-06	16:25:00						0
244	2020-08-06	17:00:00	13					
245	2020-08-06	17:45:00				1		
246	2020-08-06	18:00:00			80			
247	2020-08-06	18:50:00	11					
248	2020-08-06	19:25:00	12					
249	2020-08-06	20:20:00	14					
250	2020-08-06	20:45:00	5					
251	2020-08-06	20:50:00						1
252	2020-08-06	20:50:00	210					
253	2020-08-06	20:50:00				1		
254	2020-08-06	20:50:00					1	
255	2020-08-07	02:20:00						0
256	2020-08-07	02:20:00				1		
257	2020-08-07	02:20:00	21					
258	2020-08-07	03:10:00	5					
259	2020-08-07	03:35:00	10					
260	2020-08-07	03:45:00						1
261	2020-08-07	06:05:00						0
262	2020-08-07	06:05:00	33					
263	2020-08-07	06:55:00	10					
264	2020-08-07	07:05:00						1
265	2020-08-07	08:20:00						0
266	2020-08-07	08:20:00	18					
267	2020-08-07	08:40:00						1
268	2020-08-07	09:40:00						0
269	2020-08-07	09:40:00				1		
270	2020-08-07	09:40:00	14					
271	2020-08-07	11:20:00				1		
272	2020-08-07	11:20:00					1	
273	2020-08-07	11:20:00	12					
274	2020-08-07	11:50:00						1
275	2020-08-07	12:10:00						0
276	2020-08-07	12:15:00				1		
277	2020-08-07	12:40:00						1
278	2020-08-07	15:25:00						0
279	2020-08-07	15:45:00			100			
280	2020-08-07	15:45:00						1
281	2020-08-07	16:00:00						0
282	2020-08-07	16:20:00				1		
283	2020-08-07	16:20:00					1	
284	2020-08-07	16:30:00	15					
285	2020-08-07	16:45:00						1
286	2020-08-07	17:35:00						0
287	2020-08-07	17:45:00						1
288	2020-08-07	18:35:00						0
289	2020-08-07	18:35:00	18					
290	2020-08-07	19:20:00				1		
291	2020-08-07	19:30:00	10					
292	2020-08-07	19:40:00				1		
293	2020-08-07	20:00:00			50			
294	2020-08-07	20:15:00						1
295	2020-08-07	20:35:00						0
296	2020-08-07	20:45:00	15					
297	2020-08-07	21:00:00						1
298	2020-08-07	21:00:00	182					
299	2020-08-07	21:00:00				1		
300	2020-08-07	21:00:00					1	
301	2020-08-08	01:05:00						0
302	2020-08-08	01:05:00				1		
303	2020-08-08	01:05:00	19					
304	2020-08-08	01:25:00						1
305	2020-08-08	02:50:00						0
306	2020-08-08	02:50:00				1		
307	2020-08-08	02:55:00	17					
308	2020-08-08	03:15:00						1
309	2020-08-08	07:15:00						0
310	2020-08-08	07:15:00				1		
311	2020-08-08	07:15:00	20					
312	2020-08-08	07:35:00						1
313	2020-08-08	07:55:00						0
314	2020-08-08	07:55:00	9					
315	2020-08-08	08:05:00						1
316	2020-08-08	08:40:00						0
317	2020-08-08	08:50:00				1		
318	2020-08-08	08:55:00	15					
319	2020-08-08	09:35:00	10					
320	2020-08-08	10:00:00			50			
321	2020-08-08	10:25:00				1		
322	2020-08-08	10:25:00					1	
323	2020-08-08	10:55:00						1
324	2020-08-08	12:25:00						0
325	2020-08-08	12:25:00				1		
326	2020-08-08	12:25:00	12					
327	2020-08-08	13:00:00			80			
328	2020-08-08	13:40:00				1		
329	2020-08-08	13:40:00					1	
330	2020-08-08	13:45:00						1
331	2020-08-08	14:00:00				1		
332	2020-08-08	14:00:00						0
333	2020-08-08	14:05:00						1
334	2020-08-08	14:20:00						0
335	2020-08-08	14:20:00	11					
336	2020-08-08	14:55:00	20					
337	2020-08-08	15:20:00				1		
338	2020-08-08	16:00:00						1
339	2020-08-08	16:30:00						0
340	2020-08-08	16:35:00	14					
341	2020-08-08	17:00:00				1		
342	2020-08-08	17:00:00	10					
343	2020-08-08	17:30:00			40			
344	2020-08-08	17:55:00	14					
345	2020-08-08	19:10:00				1		
346	2020-08-08	19:10:00	14					
347	2020-08-08	19:25:00						1
348	2020-08-08	23:55:00				1		
349	2020-08-08	23:55:00						0
350	2020-08-08	23:55:00	22					
351	2020-08-08	23:55:00	207					
352	2020-08-08	23:55:00				1		
353	2020-08-08	23:55:00					1	
354	2020-08-09	00:20:00						1
355	2020-08-09	04:25:00						0
356	2020-08-09	04:25:00				1		
357	2020-08-09	04:25:00	27					
358	2020-08-09	04:55:00						1
359	2020-08-09	05:15:00						0
360	2020-08-09	05:15:00	7					
361	2020-08-09	05:40:00	10					
362	2020-08-09	06:00:00						1
363	2020-08-09	06:30:00	10					
364	2020-08-09	06:30:00						0
365	2020-08-09	06:45:00						1
366	2020-08-09	08:15:00						0
367	2020-08-09	08:15:00	9					
368	2020-08-09	09:00:00						1
369	2020-08-09	09:30:00						0
370	2020-08-09	10:00:00						1
371	2020-08-09	10:25:00						0
372	2020-08-09	10:25:00				1		
373	2020-08-09	10:25:00	19					
374	2020-08-09	11:20:00			40			
375	2020-08-09	11:40:00						1
376	2020-08-09	12:35:00				1		
377	2020-08-09	12:35:00						0
378	2020-08-09	12:35:00	22					
379	2020-08-09	13:00:00						1
380	2020-08-09	14:55:00						0
381	2020-08-09	14:55:00				1		
382	2020-08-09	14:55:00	12					
383	2020-08-09	15:30:00				1		
384	2020-08-09	16:00:00				1		
385	2020-08-09	16:25:00	17					
386	2020-08-09	17:20:00						1
387	2020-08-09	18:10:00						0
388	2020-08-09	18:30:00			80			
389	2020-08-09	18:45:00						1
390	2020-08-09	19:00:00						0
391	2020-08-09	19:15:00				1		
392	2020-08-09	19:15:00	20					
393	2020-08-09	19:50:00				1		
394	2020-08-09	20:05:00	11					
395	2020-08-09	20:30:00						1
396	2020-08-09	23:45:00	165					
397	2020-08-09	23:45:00				1		
398	2020-08-09	23:45:00					1	
399	2020-08-10	03:15:00						0
400	2020-08-10	03:15:00				1		
401	2020-08-10	03:15:00	28					
402	2020-08-10	04:05:00	14					
403	2020-08-10	04:30:00						1
404	2020-08-10	06:15:00						0
405	2020-08-10	06:15:00				1		
406	2020-08-10	06:15:00	61					
407	2020-08-10	07:00:00						1
408	2020-08-10	07:45:00						0
409	2020-08-10	07:45:00	16					
410	2020-08-10	08:55:00						1
411	2020-08-10	09:30:00						0
412	2020-08-10	10:20:00						1
413	2020-08-10	10:55:00						0
414	2020-08-10	11:00:00	15					
415	2020-08-10	11:20:00				1		
416	2020-08-10	11:20:00					1	
417	2020-08-10	12:05:00	13					
418	2020-08-10	12:30:00						1
419	2020-08-10	14:10:00						0
420	2020-08-10	14:10:00				1		
421	2020-08-10	14:10:00					1	
422	2020-08-10	14:15:00	20					
423	2020-08-10	14:35:00						1
424	2020-08-10	16:15:00						0
425	2020-08-10	16:25:00				1		
426	2020-08-10	16:25:00	15					
427	2020-08-10	16:40:00						1
428	2020-08-10	19:10:00						0
429	2020-08-10	19:10:00	10					
430	2020-08-10	19:40:00			40			
431	2020-08-10	19:50:00				1		
432	2020-08-10	20:00:00			80			
433	2020-08-10	21:00:00	11					
434	2020-08-10	21:30:00						1
435	2020-08-10	22:20:00						0
436	2020-08-10	22:20:00				1		
437	2020-08-10	22:30:00	10					
438	2020-08-10	22:45:00						1
439	2020-08-10	22:45:00	211					
440	2020-08-10	22:45:00				1		
441	2020-08-10	22:45:00					1	
442	2020-08-11	03:40:00						0
443	2020-08-11	03:40:00				1		
444	2020-08-11	03:40:00	16					
445	2020-08-11	03:55:00						1
446	2020-08-11	06:30:00						0
447	2020-08-11	06:30:00	24					
448	2020-08-11	06:30:00				1		
449	2020-08-11	07:00:00						1
450	2020-08-11	08:50:00						0
451	2020-08-11	08:55:00				1		
452	2020-08-11	08:55:00	20					
453	2020-08-11	09:15:00						1
454	2020-08-11	09:40:00						0
455	2020-08-11	10:05:00				1		
456	2020-08-11	10:05:00	18					
457	2020-08-11	10:30:00						1
458	2020-08-11	11:10:00						0
459	2020-08-11	11:20:00				1		
460	2020-08-11	11:40:00						1
461	2020-08-11	12:10:00						0
462	2020-08-11	12:15:00	11					
463	2020-08-11	12:50:00			80			
464	2020-08-11	13:00:00				1		
465	2020-08-11	13:30:00						1
466	2020-08-11	16:00:00						0
467	2020-08-11	16:00:00	19					
468	2020-08-11	16:20:00						1
469	2020-08-11	16:40:00						0
470	2020-08-11	17:00:00						1
471	2020-08-11	18:10:00						0
472	2020-08-11	18:10:00				1		
473	2020-08-11	18:10:00	20					
474	2020-08-11	18:50:00	24					
475	2020-08-11	19:40:00				1		
476	2020-08-11	19:50:00			50			
477	2020-08-11	20:25:00				1		
478	2020-08-11	20:55:00				1		
479	2020-08-11	20:55:00	17					
480	2020-08-11	21:55:00	6					
481	2020-08-11	22:15:00	5					
482	2020-08-11	22:20:00			40			
483	2020-08-11	22:30:00	15					
484	2020-08-11	22:40:00						1
485	2020-08-11	22:40:00	194					
486	2020-08-11	22:40:00				1		
487	2020-08-11	22:40:00					1	
488	2020-08-12	03:30:00						0
489	2020-08-12	03:35:00				1		
490	2020-08-12	03:35:00	15					
491	2020-08-12	04:05:00	15					
492	2020-08-12	04:20:00						1
493	2020-08-12	06:50:00						0
494	2020-08-12	06:50:00				1		
495	2020-08-12	06:50:00	21					
496	2020-08-12	08:05:00				1		
497	2020-08-12	08:05:00	14					
498	2020-08-12	08:25:00						1
499	2020-08-12	11:00:00				1		
500	2020-08-12	11:00:00						0
501	2020-08-12	11:00:00	20					
502	2020-08-12	11:20:00						1
503	2020-08-12	12:15:00						0
504	2020-08-12	12:40:00	13					
505	2020-08-12	13:45:00	5					
506	2020-08-12	13:45:00				1		
507	2020-08-12	14:00:00						1
508	2020-08-12	16:45:00						0
509	2020-08-12	16:45:00	13					
510	2020-08-12	17:00:00						1
511	2020-08-12	18:00:00						0
512	2020-08-12	18:25:00				1		
513	2020-08-12	18:25:00					1	
514	2020-08-12	18:25:00	22					
515	2020-08-12	19:10:00			50			
516	2020-08-12	20:00:00				1		
517	2020-08-12	20:20:00			80			
518	2020-08-12	20:35:00	5					
519	2020-08-12	20:45:00						1
520	2020-08-12	20:45:00	144					
521	2020-08-12	20:45:00				1		
522	2020-08-12	20:45:00					1	
523	2020-08-13	00:30:00			140			
524	2020-08-13	02:45:00						0
525	2020-08-13	02:45:00				1		
526	2020-08-13	02:45:00	23					
527	2020-08-13	03:05:00						1
528	2020-08-13	05:45:00						0
529	2020-08-13	05:45:00				1		
530	2020-08-13	05:45:00	26					
531	2020-08-13	06:15:00						1
532	2020-08-13	08:15:00						0
533	2020-08-13	08:15:00				1		
534	2020-08-13	08:15:00	21					
535	2020-08-13	09:00:00				1		
536	2020-08-13	09:45:00				1		
537	2020-08-13	09:45:00	20					
538	2020-08-13	10:05:00						1
539	2020-08-13	11:05:00						0
540	2020-08-13	11:15:00	24					
541	2020-08-13	12:30:00				1		
542	2020-08-13	12:55:00	32					
543	2020-08-13	13:30:00						1
544	2020-08-13	14:10:00						0
545	2020-08-13	14:55:00				1		
546	2020-08-13	14:55:00					1	
547	2020-08-13	15:00:00	20					
548	2020-08-13	15:30:00						1
549	2020-08-13	15:40:00						0
550	2020-08-13	16:15:00						1
551	2020-08-13	16:45:00						0
552	2020-08-13	16:45:00				1		
553	2020-08-13	16:45:00	44					
554	2020-08-13	17:30:00						1
555	2020-08-13	18:35:00						0
556	2020-08-13	19:00:00				1		
557	2020-08-13	19:10:00	11					
558	2020-08-13	19:45:00			80			
559	2020-08-13	20:25:00	20					
560	2020-08-13	20:55:00						1
561	2020-08-13	21:20:00						0
562	2020-08-13	21:40:00	24					
563	2020-08-13	22:05:00						1
564	2020-08-13	22:05:00	265					
565	2020-08-13	22:05:00				1		
566	2020-08-13	22:05:00					1	
567	2020-08-14	02:20:00						0
568	2020-08-14	02:20:00				1		
569	2020-08-14	02:20:00	21					
570	2020-08-14	02:50:00			80			
571	2020-08-14	03:00:00						1
572	2020-08-14	05:30:00						0
573	2020-08-14	05:30:00				1		
574	2020-08-14	05:30:00	46					
575	2020-08-14	06:15:00						1
576	2020-08-14	07:40:00						0
577	2020-08-14	07:40:00	21					
578	2020-08-14	08:00:00						1
579	2020-08-14	09:10:00						0
580	2020-08-14	09:10:00	17					
581	2020-08-14	09:45:00				1		
582	2020-08-14	10:05:00	23					
583	2020-08-14	10:45:00				1		
584	2020-08-14	10:45:00					1	
585	2020-08-14	12:15:00	7					
586	2020-08-14	12:45:00						1
587	2020-08-14	13:25:00						0
588	2020-08-14	13:25:00				1		
589	2020-08-14	13:25:00	11					
590	2020-08-14	14:15:00						1
591	2020-08-14	16:30:00						0
592	2020-08-14	16:30:00				1		
593	2020-08-14	16:30:00	18					
594	2020-08-14	17:15:00				1		
595	2020-08-14	17:15:00					1	
596	2020-08-14	17:45:00						1
597	2020-08-14	18:05:00						0
598	2020-08-14	18:15:00	20					
599	2020-08-14	18:55:00				1		
600	2020-08-14	19:15:00	13					
601	2020-08-14	19:50:00				1		
602	2020-08-14	19:50:00	23					
603	2020-08-14	20:25:00				1		
604	2020-08-14	20:35:00	17					
605	2020-08-14	21:00:00			60			
606	2020-08-14	21:35:00	35					
607	2020-08-14	22:55:00	6					
608	2020-08-14	23:05:00						1
609	2020-08-14	23:05:00	276					
610	2020-08-14	23:05:00				1		
611	2020-08-14	23:05:00					1	
612	2020-08-15	04:20:00						0
613	2020-08-15	04:20:00				1		
614	2020-08-15	04:20:00	19					
615	2020-08-15	04:40:00						1
616	2020-08-15	07:25:00						0
617	2020-08-15	07:25:00				1		
618	2020-08-15	07:25:00	26					
619	2020-08-15	08:10:00					1	
620	2020-08-15	08:45:00					1	
621	2020-08-15	08:50:00	17					
622	2020-08-15	09:10:00	10					
623	2020-08-15	09:30:00	13					
624	2020-08-15	10:20:00			40			
625	2020-08-15	11:00:00			40			
626	2020-08-15	11:10:00						1
627	2020-08-15	12:35:00						0
628	2020-08-15	12:50:00				1		
629	2020-08-15	12:50:00					1	
630	2020-08-15	12:55:00	10					
631	2020-08-15	13:15:00				1		
632	2020-08-15	13:15:00					1	
633	2020-08-15	13:25:00	30					
634	2020-08-15	13:55:00						1
635	2020-08-15	16:45:00				1		
636	2020-08-15	16:45:00						0
637	2020-08-15	16:45:00	18					
638	2020-08-15	17:20:00				1		
639	2020-08-15	17:35:00						1
640	2020-08-15	18:30:00						0
641	2020-08-15	18:30:00				1		
642	2020-08-15	18:45:00			40			
643	2020-08-15	18:50:00	20					
644	2020-08-15	19:35:00	6					
645	2020-08-15	19:55:00		60				
646	2020-08-15	20:30:00				1		
647	2020-08-15	21:00:00						1
648	2020-08-15	21:15:00						0
649	2020-08-15	21:45:00				1		
650	2020-08-15	22:15:00	23					
651	2020-08-15	23:00:00						1
652	2020-08-15	23:15:00						0
653	2020-08-15	23:15:00	9					
